INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0001', 'C145', '2022-01-01 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0181', 'C209', '2022-01-28 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0182', 'C332', '2022-01-28 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0183', 'C062', '2022-01-28 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0184', 'C259', '2022-01-28 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0185', 'C254', '2022-01-28 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0186', 'C164', '2022-01-29 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0187', 'C230', '2022-01-29 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0188', 'C005', '2022-01-29 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0189', 'C076', '2022-01-29 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0190', 'C222', '2022-01-29 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0191', 'C460', '2022-01-29 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0192', 'C119', '2022-01-30 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0193', 'C117', '2022-01-30 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0194', 'C108', '2022-01-30 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0195', 'C391', '2022-01-30 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0196', 'C204', '2022-01-30 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0197', 'C110', '2022-01-30 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0198', 'C056', '2022-01-30 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0199', 'C170', '2022-01-31 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0200', 'C350', '2022-01-31 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0201', 'C316', '2022-01-31 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0202', 'C415', '2022-01-31 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0203', 'C063', '2022-01-31 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0204', 'C453', '2022-01-31 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0205', 'C220', '2022-02-01 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0206', 'C367', '2022-02-01 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0207', 'C391', '2022-02-01 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0208', 'C111', '2022-02-01 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0209', 'C466', '2022-02-01 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0210', 'C375', '2022-02-01 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0211', 'C051', '2022-02-01 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0212', 'C393', '2022-02-02 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0213', 'C204', '2022-02-02 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0214', 'C159', '2022-02-02 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0215', 'C092', '2022-02-02 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0216', 'C098', '2022-02-02 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0217', 'C233', '2022-02-02 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0218', 'C345', '2022-02-02 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0219', 'C136', '2022-02-03 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0220', 'C081', '2022-02-03 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0221', 'C197', '2022-02-03 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0222', 'C308', '2022-02-03 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0223', 'C019', '2022-02-03 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0224', 'C104', '2022-02-03 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0225', 'C160', '2022-02-04 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0226', 'C016', '2022-02-04 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0227', 'C170', '2022-02-04 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0228', 'C399', '2022-02-04 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0229', 'C117', '2022-02-04 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0230', 'C195', '2022-02-04 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0231', 'C388', '2022-02-04 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0232', 'C343', '2022-02-05 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0233', 'C353', '2022-02-05 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0234', 'C199', '2022-02-05 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0235', 'C202', '2022-02-05 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0236', 'C473', '2022-02-05 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0237', 'C309', '2022-02-05 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0238', 'C151', '2022-02-06 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0239', 'C128', '2022-02-06 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0240', 'C263', '2022-02-06 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0241', 'C252', '2022-02-06 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0242', 'C395', '2022-02-06 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0243', 'C495', '2022-02-06 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0244', 'C045', '2022-02-06 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0245', 'C190', '2022-02-07 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0246', 'C288', '2022-02-07 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0247', 'C298', '2022-02-07 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0248', 'C004', '2022-02-07 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0249', 'C245', '2022-02-07 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0250', 'C435', '2022-02-07 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0251', 'C124', '2022-02-08 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0252', 'C076', '2022-02-08 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0253', 'C282', '2022-02-08 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0254', 'C416', '2022-02-08 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0255', 'C424', '2022-02-08 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0256', 'C177', '2022-02-08 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0257', 'C138', '2022-02-08 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0258', 'C007', '2022-02-09 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0259', 'C423', '2022-02-09 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0260', 'C236', '2022-02-09 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0261', 'C393', '2022-02-09 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0262', 'C476', '2022-02-09 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0263', 'C261', '2022-02-09 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0264', 'C221', '2022-02-09 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0265', 'C386', '2022-02-10 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0266', 'C057', '2022-02-10 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0267', 'C237', '2022-02-10 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0268', 'C011', '2022-02-10 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0269', 'C265', '2022-02-10 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0270', 'C404', '2022-02-10 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0271', 'C141', '2022-02-11 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0272', 'C337', '2022-02-11 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0273', 'C080', '2022-02-11 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0274', 'C053', '2022-02-11 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0275', 'C500', '2022-02-11 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0276', 'C057', '2022-02-11 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0277', 'C105', '2022-02-11 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0278', 'C132', '2022-02-12 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0279', 'C330', '2022-02-12 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0280', 'C026', '2022-02-12 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0281', 'C011', '2022-02-12 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0282', 'C143', '2022-02-12 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0283', 'C117', '2022-02-12 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0284', 'C011', '2022-02-13 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0285', 'C427', '2022-02-13 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0286', 'C032', '2022-02-13 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0287', 'C014', '2022-02-13 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0288', 'C316', '2022-02-13 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0289', 'C446', '2022-02-13 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0290', 'C049', '2022-02-13 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0291', 'C223', '2022-02-14 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0292', 'C414', '2022-02-14 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0293', 'C289', '2022-02-14 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0294', 'C331', '2022-02-14 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0295', 'C125', '2022-02-14 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0296', 'C474', '2022-02-14 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0297', 'C004', '2022-02-14 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0298', 'C479', '2022-02-15 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0299', 'C319', '2022-02-15 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0300', 'C185', '2022-02-15 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0301', 'C170', '2022-02-15 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0302', 'C207', '2022-02-15 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0303', 'C213', '2022-02-15 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0304', 'C399', '2022-02-16 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0305', 'C459', '2022-02-16 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0306', 'C457', '2022-02-16 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0307', 'C294', '2022-02-16 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0308', 'C433', '2022-02-16 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0309', 'C345', '2022-02-16 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0310', 'C467', '2022-02-16 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0311', 'C435', '2022-02-17 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0312', 'C175', '2022-02-17 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0313', 'C174', '2022-02-17 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0314', 'C229', '2022-02-17 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0315', 'C106', '2022-02-17 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0316', 'C147', '2022-02-17 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0317', 'C249', '2022-02-18 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0318', 'C267', '2022-02-18 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0319', 'C282', '2022-02-18 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0320', 'C127', '2022-02-18 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0321', 'C297', '2022-02-18 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0322', 'C105', '2022-02-18 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0323', 'C298', '2022-02-18 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0324', 'C424', '2022-02-19 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0325', 'C426', '2022-02-19 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0326', 'C038', '2022-02-19 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0327', 'C280', '2022-02-19 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0328', 'C137', '2022-02-19 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0329', 'C334', '2022-02-19 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0330', 'C379', '2022-02-20 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0331', 'C160', '2022-02-20 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0332', 'C239', '2022-02-20 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0333', 'C020', '2022-02-20 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0334', 'C284', '2022-02-20 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0335', 'C021', '2022-02-20 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0336', 'C142', '2022-02-20 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0337', 'C316', '2022-02-21 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0338', 'C009', '2022-02-21 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0339', 'C173', '2022-02-21 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0340', 'C334', '2022-02-21 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0341', 'C235', '2022-02-21 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0342', 'C344', '2022-02-21 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0343', 'C340', '2022-02-21 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0344', 'C166', '2022-02-22 00:00:00', '12:00');
